zipcode,homeType,yearBuilt,lotAreaValue,livingAreaValue,bedrooms,bathrooms,stories,hasFireplace,taxAssessedValue,rentZestimate,price,parkingCapacity,hasCooling,hasHeating,hasPrivatePool,hasSpa,hasView,log_lotAreaValue,log_livingAreaValue,log_price,log_taxAssessedValue
90230,2,1968,4599.2563900000005,89.744298,2,2.0,2.0,0,209082.0,3800.0,660000,2,0,1,0,0,1,3.6626876204152063,1.953006864762303,5.819543935541868,5.3203166457437225
90026,1,1973,5890.429555555555,80.175289,2,1.0,1.0,0,756846.0,3024.0,662000,0,1,1,0,0,0,3.770146966570656,1.9040405340620192,5.8208579894397,5.879007519983393
91401,2,1989,4263.771696000001,114.084884,2,3.0,3.0,1,311370.0,3234.0,658000,3,1,1,0,1,1,3.629793942307944,2.0572281051519585,5.818225893613955,5.493276766671117
91335,0,1943,697.051209,135.266768,3,2.0,1.0,1,75342.0,3925.0,665000,0,1,0,1,0,1,2.8432646847969747,2.131191113323828,5.8228216453031045,4.877037144635965
90018,3,1924,217.316096316,115.942944,4,2.0,1.0,0,255571.0,3823.0,665000,1,1,1,0,0,0,2.3370918951301025,2.064244323693215,5.8228216453031045,5.4075115722778015
90731,3,1929,464.422097,202.52854,3,2.0,1.0,0,398717.0,4103.0,660000,0,0,0,0,0,1,2.6669128750994,2.3064862319514146,5.819543935541868,5.600664752965621
90710,1,2006,2886.4071014692377,155.14801,3,2.0,1.0,1,299916.0,3695.0,665000,2,1,0,0,0,1,3.4603575843641723,2.190746209494393,5.8228216453031045,5.476999635237207
91324,0,1952,568.101845,92.159776,3,1.0,1.0,0,207450.0,3499.0,668000,0,0,0,0,0,1,2.7544261997191137,1.964541410500988,5.824776462475546,5.316913439164992
90042,1,1987,20098.73019,100.149434,2,2.0,1.0,1,191421.0,2971.0,665000,2,1,1,0,1,1,4.303168620161967,2.000648499197529,5.8228216453031045,5.281989580691781
90010,1,1962,5961.834152,84.54173,2,2.0,1.0,0,643623.0,2800.0,660000,2,1,1,0,0,1,3.775379890537092,1.9270711306679031,5.819543935541868,5.80863155530674
90044,0,1930,473.433688,128.949364,3,2.0,1.0,1,523854.0,3766.0,660000,2,0,1,0,0,1,2.675259157674104,2.1104192044656456,5.819543935541868,5.719210264408505
90024,1,1968,2845.347266,74.601109,1,1.0,1.0,0,529866.0,2949.0,665000,1,1,1,0,0,1,3.454135278289571,1.8727452836254903,5.8228216453031045,5.724166052961921
91335,0,1949,600.339186,123.375184,3,2.0,1.0,0,118362.0,4235.0,665000,1,1,1,0,0,0,2.778396692028435,2.0912278133788083,5.8228216453031045,5.073212294961267
90023,0,1912,725.293721,106.83845,4,2.0,1.0,0,221477.0,3185.0,660000,0,0,0,0,0,1,2.860513917711497,2.0287275787004213,5.819543935541868,5.345328632176587
91311,2,1982,4160.576766,176.144088,3,4.0,3.0,1,344172.0,3800.0,660000,3,1,1,0,0,1,3.619153539503746,2.245868071348857,5.819543935541868,5.53677553554376
91605,2,1979,18908.143978,123.375184,3,3.0,2.0,0,425541.0,3406.0,660000,2,1,1,0,0,1,4.2766489006233055,2.0912278133788083,5.819543935541868,5.628941409816473
90047,0,1926,354.796557,133.873223,3,2.0,1.0,1,84296.0,4099.0,660000,0,1,0,0,0,1,2.5499793967201274,2.126693719160799,5.819543935541868,4.925806967042973
90293,1,1982,12694.99982,81.661737,1,1.0,1.0,1,223049.0,3200.0,660000,2,1,1,0,0,1,4.103632699051962,1.9120186134205812,5.819543935541868,5.348400280500947
90044,3,1922,501.80998032,127.927431,4,3.0,1.0,0,527133.0,3800.0,675000,0,1,1,0,0,0,2.700539294592782,2.106963678603733,5.829303772831025,5.721920205115149
90041,0,1924,429.775967016,64.660488,1,1.0,1.0,0,259267.0,2799.0,675000,1,0,1,0,0,1,2.6332421261759973,1.810638977957372,5.829303772831025,5.413747242454086
90042,1,1979,28954.473928,69.955959,2,2.0,1.0,1,189367.0,2714.0,675000,1,1,1,0,0,1,4.461715678672183,1.84482471454751,5.829303772831025,5.277304299025295
90063,3,1961,558.439933,147.158352,4,3.0,1.0,0,69928.0,3696.0,675000,1,0,1,0,0,0,2.7469764663154264,2.167784915600284,5.829303772831025,4.844651107228015
90004,1,1991,1349.0462364554637,103.12233,2,2.0,1.0,1,621875.0,3069.0,670000,2,1,1,0,0,1,3.1300268346929254,2.013352717133467,5.826074802700826,5.793703098089801
90024,1,1972,9001.662212580348,74.136594,2,1.0,1.0,0,548704.0,3613.0,670000,1,1,1,0,1,1,3.9543227120056126,1.8700326296975391,5.826074802700826,5.7393381261731085
91042,0,1950,557.232194,133.78032,3,2.0,1.0,0,303841.0,4250.0,670000,2,1,1,0,0,1,2.7460361997703178,2.1263922304420597,5.826074802700826,5.48264637674315
91316,2,1965,8464.00769,161.837026,3,3.0,1.0,1,608900.0,3849.0,670000,4,1,1,0,1,1,3.927576049270866,2.209077889018454,5.826074802700826,5.784545974054523
90049,1,1965,3780.171926,78.131423,1,2.0,1.0,0,573069.0,3200.0,675000,2,1,1,0,0,1,3.577511552433817,1.8928257341447217,5.829303772831025,5.758206916060132
91367,2,1980,16227.503914,151.338987,3,3.0,3.0,1,316117.0,4113.0,670000,2,1,1,0,0,1,4.210251722553024,2.179950822655319,5.826074802700826,5.499847851763872
90744,0,1944,464.793709,93.181709,3,1.0,1.0,1,79888.0,3377.0,675000,2,0,1,0,0,1,2.6672602412302187,1.969330671367228,5.829303772831025,4.902481548711035
91367,1,2010,12506.82083,98.47718,2,2.0,1.0,0,533953.0,3200.0,670000,2,1,1,0,0,1,4.097146928282061,1.99333560361158,5.826074802700826,5.727503030925605
90001,0,1927,473.619494,98.105568,3,2.0,1.0,0,42150.0,3284.0,670000,2,1,0,0,0,1,2.6754295694800585,1.991693656544603,5.826074802700826,4.624797578960761
90068,1,1975,55622.471956,93.088806,2,2.0,1.0,0,307848.0,3497.0,674999,1,1,1,0,0,1,4.745250285732647,1.9688974598780369,5.829303129431316,5.488336336450206
91324,2,1973,13257.108674,165.553146,3,3.0,2.0,1,573259.0,3834.0,675000,2,1,1,0,1,1,4.122448816387943,2.2189374380476656,5.829303772831025,5.758350881752879
91402,0,1955,696.865403,174.007319,4,3.0,1.0,0,202172.0,4535.0,670000,0,0,1,0,0,0,2.843148903809378,2.240567515722047,5.826074802700826,5.3057210073997565
91331,0,1964,557.975418,116.871974,3,2.0,1.0,1,284671.0,3314.0,675000,2,0,1,0,0,1,2.746615066209772,2.06771037945606,5.829303772831025,5.454343226959147
90016,0,1930,190.45115,88.443656,2,1.0,1.0,0,265591.0,3844.0,675000,1,0,1,0,0,0,2.279783599402564,1.946666686731284,5.829303772831025,5.424213354142659
91606,1,1982,22890.658904,115.478429,3,2.0,1.0,1,457402.0,3484.0,675000,2,1,1,0,1,1,4.3596582939525135,2.0625008669884544,5.829303772831025,5.660298059236766
91331,0,1953,558.254127,117.05778,3,2.0,1.0,0,77663.0,3584.0,675000,1,1,1,0,0,0,2.7468319423600485,2.0684002834643724,5.829303772831025,4.890214162649396
91367,2,1973,11769.482938,131.550648,2,2.0,2.0,1,411541.0,3714.0,675000,2,1,1,0,0,1,4.0707573836500615,2.11909299170056,5.829303772831025,5.614413108531906
90049,1,1959,17543.542785999998,111.297794,1,1.0,1.0,1,129564.0,4285.0,670000,1,1,1,0,1,1,4.244117300378045,2.0464865564001022,5.826074802700826,5.112484347420199
90016,0,1923,217.39302,81.290125,2,1.0,1.0,0,295529.0,3351.0,670000,0,0,0,0,0,0,2.3372455957569525,1.9100377913691229,5.826074802700826,5.470600104242687
90744,0,1978,744.15303,142.513202,3,2.0,1.0,0,143631.0,3785.0,670000,2,0,1,0,0,1,2.871662254431047,2.153855097959772,5.826074802700826,5.157248184167808
91042,1,1979,4396.913390000001,130.900327,2,3.0,1.0,1,265116.0,3634.0,670000,2,1,1,0,0,1,3.64314791101076,2.116940731456166,5.826074802700826,5.423435938604559
90024,2,1972,8999.002582000001,74.136594,2,1.0,6.0,0,518426.0,3105.0,670000,1,1,1,0,0,1,3.9541943764239513,1.8700326296975391,5.826074802700826,5.714686774061179
90044,3,1927,445.841497,191.751792,5,3.0,1.0,0,462063.0,4229.0,675000,0,0,1,0,0,0,2.649180488279231,2.2827394313019838,5.829303772831025,5.664701193493436
91605,0,1957,587.239863,135.080962,3,2.0,1.0,1,98674.0,3863.0,670000,2,1,1,1,0,1,2.768815528674572,2.1305941448698285,5.826074802700826,4.994202733783717
90049,1,1973,4646.604652000001,73.300467,1,1.0,1.0,1,340336.0,2949.0,675000,1,1,1,0,0,1,3.6671357228858175,1.86510674155623,5.829303772831025,5.531907890248975
91607,1,1964,1689.56405,106.373935,2,2.0,1.0,0,276862.0,3180.0,675000,2,1,1,0,0,1,3.227774660173837,2.0268352250227166,5.829303772831025,5.442263351835092
91324,0,1957,705.040867,155.891234,3,2.0,1.0,0,242616.0,4222.0,672000,1,0,1,0,0,0,2.848214291173243,2.192821694839491,5.827369273053825,5.384919438255943
91311,2,1988,11987.204006,132.572581,2,3.0,2.0,1,490825.0,3214.0,675000,2,1,1,0,1,1,4.078717896495888,2.122453711461457,5.829303772831025,5.690926675256138
91303,0,1924,696.958306,65.0321,2,1.0,1.0,0,135942.0,2568.0,670000,0,1,1,0,0,1,2.8432067981615137,1.8131277783610664,5.826074802700826,5.133353655041697
90043,0,1927,526.481301,150.595763,3,2.0,1.0,1,266928.0,4200.0,675000,2,0,0,0,0,1,2.7213829509883056,2.1778127531953246,5.829303772831025,5.426394132452487
91306,0,1963,696.865403,158.306712,3,2.0,1.0,0,89949.0,4325.0,675000,1,0,1,0,0,0,2.843148903809378,2.199499328777491,5.829303772831025,4.953996339478168
90047,0,1938,492.292997,92.066873,2,1.0,1.0,0,504990.0,2999.0,675000,2,1,0,0,0,1,2.692223657861139,1.964103392832085,5.829303772831025,5.703282778142782
90065,0,1923,245.542629,62.802428,2,1.0,1.0,0,26095.0,3200.0,670000,1,0,1,0,0,1,2.39012690147852,1.7979764342884454,5.826074802700826,4.416557301191479
90094,1,2005,2640.5761500000003,83.6127,1,1.0,1.0,0,470336.8,3599.0,685000,2,1,1,0,0,1,3.4216986963645355,1.9222722477861345,5.835690571492425,5.6724089600594665
90037,0,1910,631.926206,157.191876,4,1.0,2.0,1,738684.0,3499.0,680000,0,0,0,0,0,1,2.800666365943513,2.1964300970498143,5.832508912706237,5.868458692242911
90001,3,1947,499.78655298,163.787989,3,3.0,1.0,0,647700.0,3900.0,680000,3,1,1,0,0,0,2.698784567026232,2.214282050646132,5.832508912706237,5.811373897053893
90003,0,1920,440.638929,133.037096,4,2.0,1.0,0,233607.0,3900.0,680000,2,1,0,0,0,1,2.644082862998681,2.123972756318646,5.832508912706237,5.368485852206738
90002,0,1933,545.061901,137.775149,3,3.0,1.0,0,131983.0,3714.0,685000,0,0,1,0,0,1,2.7364458265631413,2.139170889375192,5.835690571492425,5.120517995738774
91405,0,1956,488.298168,143.720941,3,2.0,1.0,0,731340.0,4164.0,680000,1,0,1,0,0,0,2.688685094898534,2.157520052046177,5.832508912706237,5.864119327429718
91342,0,1941,639.637155,59.829532,2,1.0,1.0,0,189355.0,2749.0,680000,1,0,1,0,0,1,2.8059336829397523,1.7769156057066218,5.832508912706237,5.277276777340341
90047,0,1943,749.169792,112.226824,3,1.0,1.0,0,46593.0,3599.0,680000,2,1,1,0,0,1,2.8745802574482595,2.0500966726319225,5.832508912706237,4.668320674421181
90043,0,1923,315.8702,130.0642,3,3.0,1.0,1,534789.0,4405.0,685000,2,1,1,0,0,1,2.499508655389065,2.114157774025048,5.835690571492425,5.728182465739476
91367,1,1975,11708.780038,115.478429,2,2.0,1.0,1,573260.0,3384.0,685000,2,1,1,0,0,1,4.068511647389576,2.0625008669884544,5.835690571492425,5.758351639340815
90044,0,1929,817.453497,124.397117,2,1.0,1.0,1,46826.0,2889.0,680000,2,1,1,0,0,1,2.912463056047024,2.0948103153588185,5.832508912706237,4.670487060790351
90047,0,1924,624.401063,133.873223,3,2.0,1.0,0,49665.0,4170.0,679000,2,0,0,0,0,1,2.795463633747589,2.126693719160799,5.831869774280501,4.69605043980775
90018,0,1924,246.85813548,87.51462599999999,2,1.0,1.0,0,561000.0,3322.0,680000,1,0,1,0,0,1,2.392447444441314,1.942080641139687,5.832508912706237,5.748962861256161
90044,0,1912,422.987359,110.182958,3,2.0,1.0,0,447371.0,3413.0,680000,0,0,0,0,0,0,2.626327388655,2.0421144273750533,5.832508912706237,5.650667828334202
90003,0,1928,466.837575,133.222902,4,2.0,1.0,0,468180.0,3900.0,685000,2,0,0,0,0,1,2.669165804439336,2.124578889678591,5.835690571492425,5.670412857299179
91335,0,1951,562.248956,75.808848,2,1.0,1.0,1,134097.0,2963.0,685000,0,1,1,0,0,1,2.749928657697959,1.8797198971006708,5.835690571492425,5.127419061982699
90731,3,1924,446.027303,85.842372,2,2.0,1.0,0,57307.0,2398.0,680000,0,0,0,0,0,1,2.6493614443159754,1.933701709566916,5.832508912706237,4.758207673899246
91311,2,1980,30843.548176,158.957033,3,3.0,2.0,1,412737.0,3834.0,685000,2,1,1,0,1,1,4.489164332563752,2.20127974788791,5.835690571492425,5.615673403153057
91335,0,1939,566.522494,92.810097,2,1.0,1.0,0,277243.0,3037.0,680000,1,0,1,0,0,0,2.7532171583761715,1.967595226572792,5.832508912706237,5.442860589628225
90032,0,1925,334.270196568,65.0321,3,2.0,1.0,0,663000.0,2829.0,685000,1,1,1,0,0,1,2.524097656750929,1.8131277783610664,5.835690571492425,5.821513528404773
90033,3,1915,543.492583524,170.01249,4,2.0,1.0,0,124448.0,3995.0,675800,5,0,1,0,0,1,2.7351936220992625,2.2304808280772392,5.829818187438877,5.094987921467366
91402,0,1949,567.079912,78.96755,2,1.0,1.0,0,403922.0,2917.0,682150,3,0,1,0,0,1,2.753644263293633,1.8974486640611024,5.833879883467897,5.60629750808061
91316,1,1973,7160.514084,151.060278,3,2.0,1.0,1,417110.0,3884.0,680000,2,1,1,0,0,1,3.8549442032896586,2.179150279604859,5.832508912706237,5.620250601959854
90731,1,1990,885.047118516,134.70935,2,2.0,1.0,1,624135.0,3798.0,677000,2,0,1,0,0,1,2.946966392468184,2.1293977405817843,5.830588668685144,5.795278537460966
90062,0,1912,540.323848,141.21256,3,2.0,1.0,1,531810.0,3990.0,680000,2,1,1,0,0,1,2.732654136197791,2.149873326291582,5.832508912706237,5.725756499418991
91423,1,1992,1640.204621212121,129.971297,2,3.0,1.0,1,645047.0,3556.0,680000,2,1,1,0,0,1,3.214898031169595,2.113847452838637,5.832508912706237,5.809591359746893
90002,0,2023,313.268916,125.697759,4,3.0,2.0,0,338792.6,3764.0,675000,2,0,0,0,0,1,2.4959173042995144,2.0993275349444325,5.829303772831025,5.529933915784218
90043,0,1931,501.6762,122.260348,2,1.0,1.0,0,648000.0,3448.0,684000,1,0,1,0,0,0,2.700423498169778,2.0872856276247465,5.835056101720117,5.811575005870593
91605,2,1979,18908.143978,121.517124,3,2.0,2.0,0,172424.0,3262.0,683000,2,1,1,0,0,1,4.2766489006233055,2.084637482335058,5.834420703681532,5.236597715909398
90043,0,1921,562.806374,80.546901,3,1.0,1.0,0,578146.0,3170.0,680000,1,0,0,0,0,1,2.7503590073436466,1.90604883582302,5.832508912706237,5.762037525250212
90039,1,1973,4046.116775022957,102.564912,2,2.0,1.0,1,243730.0,3200.0,682500,2,1,1,0,0,1,3.60703841279372,2.0109988117399897,5.834102655712794,5.386908988489542
90032,0,1924,258.827758,93.646224,2,1.0,1.0,0,374627.0,3249.0,683000,1,1,1,0,0,1,2.4130108504347545,1.971490270456316,5.834420703681532,5.573599074503305
91423,1,1992,1640.6691368227732,129.971297,2,3.0,1.0,1,426314.8,3675.0,680000,2,1,1,0,0,1,3.215021008512029,2.113847452838637,5.832508912706237,5.62973040993252
90094,5,2005,2640.1209247015613,69.67725,1,1.0,1.0,0,513711.0,3329.0,685000,0,1,1,0,0,0,3.421623819191,1.8430910017385096,5.835690571492425,5.710718865292477
90020,1,2015,2931.0006000918274,95.69009,2,2.0,1.0,0,735122.0,3099.0,680000,2,1,1,0,0,1,3.4670159073557136,1.9808669630519815,5.832508912706237,5.866359420077356
90044,3,1912,341.554534992,113.806175,4,2.0,1.0,0,655431.0,3499.0,685000,2,1,1,0,0,1,2.533460056056202,2.056165827047361,5.835690571492425,5.816526978411249
91352,0,1942,827.951536,86.39979,2,1.0,1.0,0,209411.0,3099.0,680000,2,1,0,0,0,1,2.9180049161764634,1.9365126869007447,5.832508912706237,5.32099949068489
90015,1,2006,6943.602388,121.70293,2,2.0,1.0,0,895258.0,3980.0,690000,2,1,1,0,0,1,3.8415848438444784,2.085301034002574,5.838849090737256,5.951948210544406
90036,1,1928,1498.147572,67.540481,1,1.0,1.0,0,286275.0,2596.0,687000,1,1,1,0,0,1,3.175554594771102,1.8295641492058476,5.83695673705955,5.456783423340799
90018,0,1929,492.571706,120.402288,2,1.0,1.0,0,40468.0,3499.0,694000,0,0,1,0,0,0,2.692469461743884,2.080634739881384,5.841359470454855,4.607111741321958
91306,0,1949,627.466862,70.420474,3,1.0,1.0,0,63326.0,2864.0,695000,0,1,0,0,0,1,2.797590794646202,1.8476989439788631,5.841984804590114,4.801582056592121
91352,0,1941,514.496814,87.700432,2,1.0,1.0,0,299280.0,3260.0,695000,1,1,0,0,0,1,2.7113826897563653,1.9430017326448783,5.841984804590114,5.476077695190148
90002,0,2024,301.93475,130.0642,4,2.0,1.0,0,510000.0,3664.0,695000,2,0,0,0,0,1,2.479913099325684,2.114157774025048,5.841984804590114,5.707570176097937
90008,0,1929,388.427443,195.560815,3,2.0,1.0,0,884340.0,4414.0,686848,6,1,1,0,0,1,2.5893099058972244,2.2912818385184965,5.836860637983788,5.946619269238128
91406,2,1979,10949.184416,128.020334,3,3.0,2.0,1,556613.0,3399.0,691020,2,1,1,0,0,1,4.039381770607883,2.1072789559184164,5.839490617220711,5.745553345300816
91602,2,1988,1532.808612029385,99.40621,2,2.0,2.0,1,565532.0,3484.0,689500,2,1,1,0,0,1,3.18548793180906,1.9974135160320192,5.838534270511868,5.752457184027572
90044,0,1921,476.406584,103.679748,3,1.0,1.0,0,224177.0,3499.0,690000,2,0,1,0,0,1,2.6779777548575705,2.0156939329483694,5.838849090737256,5.350591053015966
91356,1,1964,24000.712602,157.749294,4,3.0,1.0,1,545000.0,3995.0,690000,3,1,1,0,0,1,4.380224136483355,2.197967424254744,5.838849090737256,5.7363965022766426
90006,1,2009,1154.1644720000002,106.83845,2,2.0,1.0,0,601260.0,3099.0,690000,2,1,1,0,0,1,3.062267701534045,2.0287275787004213,5.838849090737256,5.779062312514867
90028,1,1928,2090.20319,91.97397,1,1.0,1.0,0,208000.0,3104.0,695000,1,1,1,0,0,1,3.320188506209856,1.9636649329443596,5.841984804590114,5.318063334962762
91307,0,1960,780.3851999999999,145.85771,4,2.0,1.0,0,365126.0,4497.0,694000,1,1,1,0,0,0,2.892309024408691,2.1639293907560435,5.841359470454855,5.56244275942053
90044,0,1929,260.221303,107.395868,3,2.0,1.0,0,660000.0,3733.0,689999,2,1,1,0,0,1,2.4153428471703777,2.03098757243132,5.838848461324506,5.819543935541868
90042,2,1978,25893.833710000003,112.784242,3,2.0,2.0,1,150822.0,3800.0,695000,2,1,1,0,0,1,4.41319635463879,2.052248425086048,5.841984804590114,5.1784646955239735
90006,1,2008,1440.0912961432507,109.62554,2,2.0,1.0,0,482714.0,3099.0,690000,2,1,1,0,0,1,3.1583900255358035,2.039911745652935,5.838849090737256,5.6836898947055285
91406,2,1979,10949.184416,126.905498,3,3.0,2.0,1,498351.0,3399.0,690000,2,1,1,0,1,1,4.039381770607883,2.1034804376923235,5.838849090737256,5.697535334060884
91331,0,1950,628.767504,126.162274,4,2.0,1.0,0,118427.0,3892.0,695000,1,1,1,0,0,0,2.798490088377777,2.1009295082912924,5.841984804590114,5.073450727844827
90020,1,1982,816.250588956,113.620369,2,2.0,1.0,1,663000.0,3195.0,693000,2,1,1,0,0,1,2.9118235076433123,2.055456195383095,5.840733234611807,5.821513528404773
91307,0,1957,702.253777,126.440983,4,2.0,1.0,0,85279.0,4500.0,687000,2,1,0,1,0,1,2.8464940836882784,2.1018878635501443,5.83695673705955,4.930842099081322
90002,0,2024,325.1605,130.0642,4,2.0,1.0,0,336122.4,3705.0,695000,2,0,0,0,0,1,2.512097782697085,2.114157774025048,5.841984804590114,5.526497455856066
90019,0,1924,541.252878,106.466838,2,1.0,1.0,0,124028.0,3534.0,691500,0,0,1,0,0,0,2.733400218638458,2.027214355978181,5.839792184445329,5.093519740587792
90026,0,1885,554.538007,81.75464,1,1.0,1.0,0,106133.0,2997.0,695000,1,0,1,0,0,1,2.743931317238484,1.9125124104969784,5.841984804590114,5.02585044035362
90732,1,1982,50707.0814775023,147.529964,2,3.0,1.0,0,646411.0,3995.0,690000,0,1,1,0,0,0,4.705068614793747,2.168880236437887,5.838849090737256,5.810508738234744
90018,0,1912,514.759915296,115.571332,3,1.0,1.0,0,303138.0,3849.0,689000,2,0,0,0,0,1,2.711604720742942,2.062850118701609,5.838219221907626,5.481640380959792
90006,1,2005,1153.6709706152433,132.85129,3,2.0,1.0,1,625800.0,3499.0,690000,2,1,1,0,0,1,3.062081964780444,2.123365775811872,5.838849090737256,5.796435558810175
90002,0,1952,630.068146,200.763383,4,2.0,2.0,1,319919.0,4227.0,690000,2,1,1,0,0,1,2.799387523788877,2.302684505230051,5.838849090737256,5.50504003361371
91423,1,1991,3855.3866652892566,110.090055,2,2.0,1.0,1,283968.0,3200.0,691000,4,1,1,1,1,1,3.586067940929212,2.041748088692932,5.839478047374199,5.4532694027004425
91604,1,1981,2788.951726354453,101.635882,1,2.0,1.0,1,689000.0,3694.0,689000,4,1,1,0,1,1,3.445440997177731,2.0070470603442216,5.838219221907626,5.838219221907626
90065,0,1908,520.442606,83.519797,2,1.0,1.0,1,45419.0,3200.0,695000,1,0,1,0,0,1,2.716372842834359,1.9217894300800384,5.841984804590114,4.657237568032927
90046,1,1965,3135.911814,113.527466,1,2.0,1.0,0,346192.0,5473.0,690000,1,1,1,0,0,1,3.4963638412471965,2.055100944253345,5.838849090737256,5.539317027733486
91325,2,1980,5780.93951,169.08346,3,3.0,2.0,1,462936.0,3800.0,691000,2,1,1,0,0,1,3.7619984250729783,2.2281011263318846,5.839478047374199,5.665520954801873
91403,1,1965,2004.005072,127.648722,2,2.0,1.0,0,660000.0,3198.0,690000,2,1,1,0,0,1,3.301898816366278,2.1060164710703413,5.838849090737256,5.819543935541868
90044,0,1925,441.753765,174.007319,4,3.0,1.0,1,214873.0,4323.0,690000,1,0,1,0,0,1,2.6451802596202425,2.240567515722047,5.838849090737256,5.332181847377454
91335,0,1954,554.352201,112.598436,4,2.0,1.0,0,217641.0,3864.0,700000,4,1,1,0,0,1,2.7437857761909075,2.051532358177077,5.845098040014257,5.33774071270108
90062,0,1909,479.100771,98.105568,3,2.0,1.0,1,561000.0,3900.0,700000,1,0,0,0,0,1,2.6804268697535245,1.991693656544603,5.845098040014257,5.748962861256161
90044,0,1912,435.0368781,146.415128,3,2.0,1.0,1,205227.0,3536.0,700000,3,1,1,0,0,1,2.638526073682171,2.165585951500346,5.845098040014257,5.312234496691411
90016,0,1930,446.398915,131.829357,3,2.0,1.0,0,663827.0,4893.0,700000,2,0,0,0,0,1,2.649723130351374,2.120012133804284,5.845098040014257,5.822054912598861
90011,3,1922,580.7236465799999,292.272838,4,3.0,1.0,0,91385.0,4319.0,700000,0,0,0,0,0,1,2.763969510500558,2.465788456634077,5.845098040014257,4.96087491617322
90066,2,1987,648.277134,87.607529,2,2.0,2.0,1,361923.0,3995.0,700000,2,1,1,0,0,1,2.811760703458902,1.942541431084138,5.845098040014257,5.558616183151544
91335,0,1961,747.962053,130.0642,3,2.0,1.0,0,296262.0,3834.0,700000,1,0,1,0,0,0,2.8738795649891284,2.114157774025048,5.845098040014257,5.471675950337099
91342,0,1954,631.926206,170.384102,6,3.0,1.0,0,355373.0,4090.0,700000,0,1,1,0,0,1,2.800666365943513,2.231429069680812,5.845098040014257,5.550684428543992
91331,0,1947,964.240237,83.705603,2,1.0,1.0,0,153447.0,2800.0,700000,2,1,1,0,0,1,2.984185250298264,1.9227545293258723,5.845098040014257,5.1859584020791365
90004,1,2006,1844.963474,107.76748,2,2.0,1.0,1,700541.0,3200.0,699000,2,1,1,0,0,1,3.265987772556179,2.032487727573728,5.8444771757456815,5.8454335579696695
91606,3,1987,627.09525,317.72826,8,4.0,1.0,0,1137824.0,8811.0,700000,1,0,0,0,0,0,2.7973335111778344,2.502055844402945,5.845098040014257,6.056075090055447
90043,0,1920,650.321,152.546726,4,2.0,1.0,0,887400.0,4285.0,700000,1,0,1,0,0,0,2.8131277783610664,2.1834028911302314,5.845098040014257,5.948119424380536
90037,0,1905,449.929229,125.233244,3,2.0,1.0,1,420991.0,3428.0,700000,2,1,0,0,0,1,2.653144207393349,2.0977196305461105,5.845098040014257,5.624272811531354
91042,0,1954,522.672278,148.830606,3,2.0,1.0,1,281000.0,4500.0,700000,2,1,1,0,0,1,2.718229466175992,2.1726922500950283,5.845098040014257,5.44870631990508
91342,3,1951,925.920350784,164.624116,5,3.0,1.0,0,184741.0,4500.0,700000,2,1,1,0,0,1,2.966573629551533,2.216493455897841,5.845098040014257,5.266563290122105
91504,1,1977,30470.427684,115.571332,2,3.0,1.0,1,566602.0,3476.0,700000,2,1,1,0,1,1,4.4838785500381535,2.062850118701609,5.845098040014257,5.753278103166117
91324,2,1980,8497.191942,129.692588,2,3.0,2.0,0,586500.0,3258.0,700000,2,1,1,0,0,1,3.929275428587294,2.112915156633952,5.845098040014257,5.768268016451548
91401,1,1963,2832.6161937557395,142.884814,2,2.0,1.0,0,563016.0,3963.0,699000,2,1,1,0,0,1,3.45218773363586,2.1549860738122217,5.8444771757456815,5.750520736970305
90047,0,1939,449.20086948,131.643551,4,2.0,1.0,1,399423.0,4295.0,700000,2,0,1,0,0,1,2.652440588217204,2.1193995885942702,5.845098040014257,5.601433069261489
90043,0,1924,446.120206,78.595938,2,1.0,1.0,0,403922.0,2800.0,700000,1,1,0,0,0,1,2.649451894067818,1.8954001013858333,5.845098040014257,5.60629750808061
91042,0,1950,390.1926,94.203642,2,2.0,1.0,0,373022.0,3314.0,700000,2,1,1,0,0,1,2.5912790287447103,1.9740676933441268,5.845098040014257,5.571734446277442
91331,0,1953,851.270189,122.817766,4,2.0,1.0,0,448511.0,3997.0,700000,2,1,1,0,0,1,2.9300674249118224,2.089261193496431,5.845098040014257,5.651773098842136
91401,0,1949,509.758761,103.12233,2,2.0,1.0,0,381942.0,3699.0,700000,0,0,1,0,0,0,2.707364698542889,2.013352717133467,5.845098040014257,5.581997417905416
91307,2,1980,7445.008342,124.304214,3,3.0,2.0,1,313808.0,3800.0,699000,2,1,1,0,1,1,3.8718651887077433,2.094485851778614,5.8444771757456815,5.496664010989504
91331,0,1956,738.114335,104.608778,3,1.0,1.0,1,61995.0,3227.0,700000,2,1,0,0,0,1,2.868123639890208,2.019568128862137,5.845098040014257,4.792356664337389
91345,0,1953,693.799604,116.035847,3,2.0,1.0,0,185638.0,3720.0,700000,2,1,1,0,0,1,2.8412340476238502,2.064592176720945,5.845098040014257,5.268666880832735
91504,1,1975,21238.95436271809,137.310634,3,3.0,1.0,0,373423.0,3800.0,700000,0,1,1,0,0,0,4.327133131727702,2.1377041724056167,5.845098040014257,5.572201063654466
90003,3,2008,501.769103,262.358072,8,4.0,1.0,0,470022.0,2600.0,700000,6,0,0,0,0,0,2.700503915628003,2.418894430726576,5.845098040014257,5.672118186137831
