PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16
5.3285235752450895,0.1085564597399534,1.309236505872746,-1.6235410449332162,-0.2442501043090632,-1.370566843907553,-0.23547868528331917,-0.871418661261946,3.241416282184366,1.9988829134538453,-0.6344256106875259,-0.6102018156032424,1.4907131419964037,-1.1218110181077798,1.866842156208859,3.4130028833335486
-3.908902572002309,2.4491963958664438,2.531147464841188,-1.1032828504748244,0.8993793121366579,-2.0084314250808992,2.3553487666759643,-0.25641471971609614,1.644703448541122,-0.9731722092743489,-2.049915247907431,-1.6772464697295728,0.5431944682100078,0.47588097624205467,0.4879980476402848,1.6966214253348275
-2.806290716223271,0.8131206203949408,-0.21251023115010229,0.3014573057565182,0.29269617907790996,-0.6434481290747508,-0.05778328961751969,-0.15399861488891722,0.3614477140509754,1.130324068608976,-0.42939404750658977,-0.6812681981972661,1.065458418287226,-2.035683199554109,1.3992688066278216,0.7125077291131497
-4.153571036404575,-0.24354087838423938,1.896965811659081,2.135658966122701,0.14728049303499272,-1.547797472203914,1.2825721779947392,2.25095528966839,0.755874817084597,0.8056839540068806,-0.7470695554376741,1.3814790046450751,-0.31378731701519863,2.121684843663234,3.1102487477603606,0.6192933244989576
-3.621410013458916,-5.059573571537525,8.562112394827214,-3.1906972578222086,2.2447343447709143,2.1718483340964108,-1.6144766777674913,-2.4469153969792723,-0.8299595268029398,-0.841106712618398,2.3696117239409777,-0.43297940147591346,-0.4480589116597851,-1.8651670632627826,0.5775033079566178,0.12868528550041405
-4.554959970186171,1.914830020761916,2.009031500349807,1.4961287106805712,-0.4252590035303046,-2.2656656071509356,-0.3663052634724379,0.7361051034859982,-0.32637336817711404,0.29916252138594246,-0.7887837365840008,0.03787244452480121,-1.7119105312108645,2.7500042621501812,2.1904193408927286,1.4865400406053297
-2.653394172732453,-0.37244796635794286,2.3294946266409915,1.5115998244368225,-0.017105411174650653,-1.2052601377398309,0.8447304142306579,2.552000555355068,1.9562492707766697,0.08923637123562872,-1.1813638635629116,0.9213233176981742,-0.12996412331966486,0.45571963358087375,2.337195575485336,0.08058865550354442
-3.7058599345661167,1.7984476890092287,0.10828201977271215,-1.2215568061830446,0.7244413527869583,-1.7841762594651043,-0.05909777701008086,0.7905015963602973,-0.5808008105556343,0.3134555085813292,-0.7505433334237729,-0.9795849268688278,0.6616242910574195,-0.7813294153494145,-0.31154815334751407,1.5754040899834418
-2.407286911146884,1.23733538493374,2.422195599642329,0.37587943215024505,-0.530141603596534,-2.2357809990949744,-0.8652482325192403,0.8697535397300458,1.297890827002672,-0.7538406555743268,-1.5527320371744988,-0.6100653414215507,-1.535190925330017,0.3440091908840163,1.2313241826777668,0.6294928192245174
-4.119495470158342,1.9268485234232662,1.3857961836773978,-1.4143837348638808,1.8088081779053455,-0.9345513694712871,1.7553382752977347,-0.8726465141249976,0.25392190963587447,0.020451001528734324,-0.951815377536962,-0.9353913919415001,0.25714610304466856,0.7495615983453192,-0.7336244053220741,1.1804634899663884
-3.3082341761579417,0.15918555926240038,2.3805359289710917,-1.7148900299807135,0.01540971898683641,-1.7474861757718223,-0.4681796169517895,0.9891596360559356,0.5129586972045931,-0.9770368522750341,-0.6575043544929351,-0.7047604052725425,-1.0380410146145902,1.0553001200730423,0.34365526580746464,0.9398605556798263
-2.121792020064744,1.5236547708033228,2.424178102150027,0.3156362769313477,-1.0999270483419397,-2.4601399624909486,-0.3975763133447911,1.1806215003233393,1.2854815309716874,-0.7710572355301125,-1.4492929542164759,-0.9501325125959141,-0.8756059947084401,1.2080459218826913,0.7262300562368572,0.5131935078167863
-3.336291384933053,2.048667192571854,-0.544828196958009,-0.6158249075543734,0.8382204470969858,0.5370260694059494,2.175531626728243,-0.6478324517487271,1.4127138845397724,0.5922883390809447,-0.13251484917271258,-0.6291928263147911,0.8532492300539437,-0.7331150907971533,-0.11811550238009413,0.7103839161673327
-3.2151422529616314,2.14751523253188,0.18855072372103232,-0.9913973303466306,0.9303733312736365,-1.3232488454763351,-0.4613606294074269,0.7056469814518898,-0.9305569072506118,0.11548532334278133,-0.3305495004486612,-0.5206357175783887,0.6117505167613437,-0.7876720257255578,-0.35797098768666424,1.2678970047833003
-2.615050730297968,-4.062101635279097,4.355814493496242,-0.6878211406045511,2.241722881508328,1.0488374332430073,-0.5177158270872562,0.17463771380398824,0.4868746595087934,1.5309246347338747,0.6709884839971109,1.0446396984826323,0.40929731354216314,-1.2345191585346291,-0.5008913026387541,0.3785170603860583
