zipcode,homeType,yearBuilt,lotAreaValue,livingAreaValue,bedrooms,bathrooms,stories,hasFireplace,taxAssessedValue,rentZestimate,price,parkingCapacity,hasCooling,hasHeating,hasFireplace,hasPrivatePool,hasSpa,hasView,log_lotAreaValue,log_livingAreaValue,log_price,log_taxAssessedValue
-0.7065947995575004,-0.5995460468864716,1.6084113009332346,-0.26260142696636907,3.2628622527277455,0.7551675446800208,2.110893289334814,-0.5433629972000155,-1.0932421912099954,5.6729931427828415,5.368690270836576,-0.9673804246095251,2.4650792970981557,0.49074238887952876,0.35953171970877185,0.8828398712429648,-0.3512391215709682,-0.3606544038901315,0.4290058408726805,-0.029990819833184093,2.5255752924985684,-5.4451368579987625,2.617522343378024
-0.9626040566111018,2.47391176474194,1.5745500856636911,-0.34274454809688376,-0.86357621086378,-0.6419612612824297,-0.9113933569214792,-0.5433629972000155,-1.0932421912099954,0.11491825738993532,-0.6432422387804488,-0.9613901883437591,-1.1482699556136067,-2.0377290054018298,-2.7813957578208135,-1.1327082436728686,-0.3512391215709682,-0.3606544038901315,-2.330970594632948,-0.7099614625559559,-1.3830362808444887,-5.108744609404097,0.6264121702756489
1.0546255110160712,-0.5995460468864716,-0.6264289068566467,-0.33518615850012856,-0.6343707058085261,-0.1762516592949462,-0.9113933569214792,-0.5433629972000155,-1.0932421912099954,-0.0611376853666298,-0.362209470030878,-0.9053638609168885,-0.11588445483881744,-2.0377290054018298,0.35953171970877185,-1.1327082436728686,-0.3512391215709682,-0.3606544038901315,0.4290058408726805,-0.6183785615159961,-0.7806328493207433,-3.482421053686603,0.3960700706184929
1.4448082943568012,3.498397701951411,0.9650482108119052,-0.39609318154699746,-0.9330772349773087,-0.6419612612824297,-0.40767891587876365,-0.5433629972000155,-1.0932421912099954,-0.7101998711654811,-1.0191574535708716,-0.8976117904553089,-1.1482699556136067,0.49074238887952876,0.35953171970877185,-1.1327082436728686,-0.3512391215709682,2.7727375271553223,0.4290058408726805,-2.0083603442162983,-1.6104114926297588,-3.347538645029144,-3.230988972862268
0.9805987378921383,3.498397701951411,0.32168512069057575,11.362298637548486,-0.49388991238756386,-0.6419612612824297,-0.40767891587876365,-0.5433629972000155,-1.0932421912099954,-0.3213543832581283,-1.0507849355844887,-0.9328484743715798,-0.632077205226212,0.49074238887952876,0.35953171970877185,-1.1327082436728686,-0.3512391215709682,-0.3606544038901315,0.4290058408726805,3.8353721341794644,-0.48713821807434077,-4.081712267389728,-0.09061717995147142
1.1379056307804958,3.498397701951411,0.6602972733860123,-0.40142537879338563,-0.896108605129687,-0.1762516592949462,-0.9113933569214792,-0.5433629972000155,-1.0932421912099954,-0.718391361018199,-1.0130126856367974,-0.8947928557420073,-1.1482699556136067,0.49074238887952876,0.35953171970877185,-1.1327082436728686,-0.3512391215709682,-0.3606544038901315,-2.330970594632948,-2.367293790922982,-1.4861351682009503,-3.30120021182538,-3.902556985041253
0.9805987378921383,3.498397701951411,0.592574842846925,-0.37343134324984767,-0.635849451002431,-0.1762516592949462,-0.40767891587876365,-0.5433629972000155,-1.0932421912099954,-0.4347908752122235,-1.0153621557292374,-0.8969070567769836,-0.11588445483881744,0.49074238887952876,0.35953171970877185,-1.1327082436728686,-0.3512391215709682,2.7727375271553223,0.4290058408726805,-1.2272352031083908,-0.7839730317555793,-3.3358265727910372,-0.41281101378277396
-0.9903640965325767,-0.5995460468864716,-0.38940039996984105,-0.3398251701044862,-0.8288256988070157,-1.1076708632699133,-0.9113933569214792,-0.5433629972000155,-1.0932421912099954,-0.2319612561302668,-0.44733257876467086,-0.9222774691966985,-1.1482699556136067,-2.0377290054018298,0.35953171970877185,-1.1327082436728686,-0.3512391215709682,-0.3606544038901315,-2.330970594632948,-0.6734567521027908,-1.2786834987746405,-3.8237982065804133,0.10497151709772398
1.039203266615252,3.498397701951411,0.32168512069057575,-0.36543304738026544,-0.7186591818611033,-0.1762516592949462,-0.40767891587876365,-0.5433629972000155,-1.0932421912099954,-0.17001360005492713,-0.9354801725862726,-0.8236147542311403,-0.11588445483881744,0.49074238887952876,0.35953171970877185,-1.1327082436728686,-0.3512391215709682,-0.3606544038901315,-2.330970594632948,-1.060764070908707,-0.9809226861859875,-2.434448068351503,0.22075404118411218
-0.9780263010119212,0.42493989032299906,0.490991197038294,-0.051219519743883175,-1.0306744177750298,-1.1076708632699133,-0.9113933569214792,-0.5433629972000155,-1.0932421912099954,-0.5550974817745461,-0.568601381228312,-0.8377094277976486,-1.1482699556136067,-2.0377290054018298,-2.7813957578208135,-1.1327082436728686,-0.3512391215709682,-0.3606544038901315,-2.330970594632948,0.7501701778690024,-1.9831811293702968,-2.5725332603064057,-0.9341696537995873
-0.9564351588507741,2.47391176474194,0.38940755122966303,0.12427665283504247,-0.940470960946833,-1.1076708632699133,-0.9113933569214792,-0.5433629972000155,-1.0932421912099954,-0.3255321356422217,-0.5351666145282022,-0.8341857594060215,-1.1482699556136067,0.49074238887952876,0.35953171970877185,-1.1327082436728686,-0.3512391215709682,-0.3606544038901315,-2.330970594632948,1.1009894946913699,-1.6362590577770262,-2.5368693193199743,-0.10078482689541853
0.06451742048346794,3.498397701951411,1.4391052245855165,-0.3920940336122063,-0.47614497006070555,-0.1762516592949462,-0.40767891587876365,-0.5433629972000155,-1.0932421912099954,-0.269312968911342,-0.9564446749495846,-0.8377094277976486,-0.11588445483881744,0.49074238887952876,0.35953171970877185,-1.1327082436728686,-0.3512391215709682,-0.3606544038901315,-2.330970594632948,-1.810825014093114,-0.4530556523897473,-2.5725332603064057,0.027929132839971896
-0.9394706900098728,-0.5995460468864716,-0.49098404577847204,-0.3603941209824286,-0.907938566680926,-0.6419612612824297,-0.9113933569214792,-0.5433629972000155,-1.0932421912099954,-0.3316179035271505,-0.6405313117507102,-0.8306620910143944,-0.11588445483881744,-2.0377290054018298,-2.7813957578208135,-1.1327082436728686,-0.3512391215709682,-0.3606544038901315,0.4290058408726805,-0.9699769994840951,-1.5250377982066872,-2.501989265030261,-0.11578718387270634
-0.9394706900098728,-0.5995460468864716,-0.8973186290129959,-0.30439271940223683,-0.7364041241879616,-0.1762516592949462,-0.9113933569214792,-0.5433629972000155,-1.0932421912099954,-0.38256249126653896,-0.5320942305611652,-0.8518041013641569,-1.1482699556136067,-2.0377290054018298,0.35953171970877185,-1.1327082436728686,-0.3512391215709682,-0.3606544038901315,-2.330970594632948,-0.32025726790372216,-1.0258807132914214,-2.723788474611372,-0.251273650622859
0.9991054311731216,0.42493989032299906,0.32168512069057575,5.005859313287375,-0.755627811708725,-0.6419612612824297,-0.40767891587876365,-0.5433629972000155,-1.0932421912099954,-0.42159100664842586,-0.6589656155529329,-0.8447567645809028,0.9165010459359717,0.49074238887952876,0.35953171970877185,-1.1327082436728686,-0.3512391215709682,2.7727375271553223,0.4290058408726805,3.148241496675719,-1.0757997419874716,-2.6463595289040702,-0.36940732129445836
0.9991054311731216,0.42493989032299906,0.32168512069057575,5.005859313287375,-0.9826151989731217,-1.1076708632699133,-0.9113933569214792,-0.5433629972000155,-1.0932421912099954,-0.616179153905682,-0.730895546075331,-0.8447567645809028,-0.632077205226212,0.49074238887952876,0.35953171970877185,-1.1327082436728686,-0.3512391215709682,-0.3606544038901315,0.4290058408726805,3.148241496675719,-1.790607332281379,-2.6463595289040702,-1.3659075368199718
-1.0042441164933142,4.522883639160882,0.01693418326468283,-0.05740487668096055,-0.984833316763979,-1.1076708632699133,-0.9113933569214792,-0.5433629972000155,-1.0932421912099954,-0.4759852760466934,-0.7037862757779447,-0.8461662319375536,-1.1482699556136067,0.49074238887952876,0.35953171970877185,-1.1327082436728686,-0.3512391215709682,-0.3606544038901315,-2.330970594632948,0.7348655452319418,-1.7990840063845108,-2.6615460427392197,-0.5621058728504926
1.0546255110160712,0.42493989032299906,0.1185178290733138,0.005968370902800408,-0.9767002181975022,-1.1076708632699133,-0.9113933569214792,-0.5433629972000155,-1.0932421912099954,-0.6162865225862375,-0.730895546075331,-0.8200910858395132,-0.632077205226212,0.49074238887952876,-2.7813957578208135,-1.1327082436728686,-0.3512391215709682,-0.3606544038901315,0.4290058408726805,0.8803906102768579,-1.768183618149344,-2.4017257011178215,-1.366861236529953
0.9991054311731216,0.42493989032299906,0.32168512069057575,5.00417668291232,-0.9611733936615011,-1.1076708632699133,-0.9113933569214792,-0.5433629972000155,-1.0932421912099954,-0.6205174039553644,-0.7319799168872265,-0.8271384226227674,-1.1482699556136067,0.49074238887952876,0.35953171970877185,-1.1327082436728686,-0.3512391215709682,-0.3606544038901315,-2.330970594632948,3.147966528967323,-1.71053439676525,-2.4678593778947886,-1.4051993058464751
1.0731322042970546,3.498397701951411,0.6264360581164686,-0.3974262308585945,-0.8517462493125412,-0.6419612612824297,-0.40767891587876365,-0.5433629972000155,-1.0932421912099954,-0.683743672921387,-0.9625894428836589,-0.8447567645809028,-0.11588445483881744,0.49074238887952876,0.35953171970877185,-1.1327082436728686,-0.3512391215709682,-0.3606544038901315,0.4290058408726805,-2.0853861913756333,-1.346873439810596,-2.6463595289040702,-2.2930097069796664
1.060794408776399,-0.5995460468864716,1.5068276551246038,-0.3191095838022682,0.9257054737611061,0.7551675446800208,0.5997499662066672,-0.5433629972000155,-1.0932421912099954,0.5653881846204731,0.2992567252253465,-0.8352428599235097,0.9165010459359717,0.49074238887952876,0.35953171970877185,-1.1327082436728686,-0.3512391215709682,-0.3606544038901315,-2.330970594632948,-0.4503305172050494,1.2214658494653443,-2.5474846002722216,1.0471558356217212
1.039203266615252,0.42493989032299906,0.08465661380377014,0.2714832423095645,-1.0476799875049356,-1.1076708632699133,-0.9113933569214792,-0.5433629972000155,-1.0932421912099954,-0.5710593170864239,-0.7428236250061809,-0.8489851666508552,-0.11588445483881744,0.49074238887952876,-2.7813957578208135,-1.1327082436728686,-0.3512391215709682,-0.3606544038901315,0.4290058408726805,1.3156739956490164,-2.056214017713125,-2.692362129160821,-1.0299758379309025
0.9991054311731216,0.42493989032299906,0.32168512069057575,5.004175349861256,-0.755627811708725,-0.6419612612824297,-0.40767891587876365,-0.5433629972000155,-1.0932421912099954,-0.43494174672024527,-0.6589656155529329,-0.8165674174478861,-1.1482699556136067,0.49074238887952876,0.35953171970877185,0.8828398712429648,-0.3512391215709682,-0.3606544038901315,0.4290058408726805,3.1479663110923948,-1.0757997419874716,-2.3696644372410205,-0.41331837189186377
0.9991054311731216,0.42493989032299906,0.32168512069057575,5.005859313287375,-0.755627811708725,-0.6419612612824297,-0.40767891587876365,-0.5433629972000155,-1.0932421912099954,-0.39161293056369995,-0.6589656155529329,-0.7989490754897507,-0.11588445483881744,0.49074238887952876,0.35953171970877185,-1.1327082436728686,-0.3512391215709682,-0.3606544038901315,0.4290058408726805,3.148241496675719,-1.0757997419874716,-2.218409222936055,-0.2774290424770595
0.9805987378921383,-0.5995460468864716,-1.1004859206302577,-0.31525707129175273,-1.061728066847032,-1.1076708632699133,-0.9113933569214792,-0.5433629972000155,-1.0932421912099954,-0.6949553697107622,-0.694930580814132,-0.7813307335316153,-1.1482699556136067,-2.0377290054018298,-2.7813957578208135,-1.1327082436728686,-0.3512391215709682,-0.3606544038901315,-2.330970594632948,-0.41439131470279356,-2.1187074255691654,-2.080324030981152,-2.589624039925882
0.9991054311731216,0.42493989032299906,0.32168512069057575,5.004175349861256,-0.755627811708725,-0.6419612612824297,-0.40767891587876365,-0.5433629972000155,-1.0932421912099954,-0.4233912832318763,-0.6589656155529329,-0.7855591356015678,0.9165010459359717,0.49074238887952876,0.35953171970877185,-1.1327082436728686,-0.3512391215709682,2.7727375271553223,0.4290058408726805,3.1479663110923948,-1.0757997419874716,-2.112385294857953,-0.375215143482477
1.039203266615252,3.498397701951411,0.897325780272818,0.16858727020324213,-0.5071986191327076,-0.1762516592949462,-0.40767891587876365,-0.5433629972000155,-1.0932421912099954,-0.6948433730698381,-0.9049370613845508,-0.7848544019232424,-0.11588445483881744,0.49074238887952876,-2.7813957578208135,-1.1327082436728686,-0.3512391215709682,-0.3606544038901315,0.4290058408726805,1.1712572551522065,-0.5131019555658167,-2.1069965678288654,-2.5861707251416455
